fecha,ubicacion,id_camera,ACCIDENTE,Gravedad_nombre,con_embriaguez,con_persona_mayor,con_embarazo,latitud,longitud,year
2018-01-02,KR 7-CL 112 2,DEI-034/CAM-01,73,Solo Daños,NO,SI,,4.69079547899997,-74.034008617,2018
2018-01-02,KR 7-CL 112 2,DEI-034/CAM-02,73,Solo Daños,NO,SI,,4.69079547899997,-74.034008617,2018
2018-01-15,KR 10-CL 16 02,DEI-018/CAM-01,100,Con Heridos,NO,NO,,4.57864004800001,-74.092,2018
2018-01-15,KR 10-CL 16 02,DEI-018/CAM-02,100,Con Heridos,NO,NO,,4.57864004800001,-74.092,2018
2018-01-01,KR 72-CL 37 S 02,DEI-001/CAM-01,102,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2018
2018-01-01,KR 72-CL 37 S 02,DEI-001/CAM-02,102,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2018
2018-01-13,AV AVENIDA DEL SUR-CL 60 02,DEI-021/CAM-01,124,Solo Daños,NO,NO,,4.64699999999999,-74.065,2018
2018-01-13,AV AVENIDA DEL SUR-CL 60 02,DEI-021/CAM-02,124,Solo Daños,NO,NO,,4.64699999999999,-74.065,2018
2018-01-01,AV AVENIDA BOYACA-CL 9 2,DEI-002/CAM-01,126,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-01,AV AVENIDA BOYACA-CL 9 2,DEI-002/CAM-02,126,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-05,KR 7-CL 113 02,DEI-034/CAM-01,138,Solo Daños,NO,NO,,4.69200000000001,-74.034,2018
2018-01-05,KR 7-CL 113 02,DEI-034/CAM-02,138,Solo Daños,NO,NO,,4.69200000000001,-74.034,2018
2018-01-02,KR 86-CL 43 S 2,DEI-037/CAM-01,146,Solo Daños,NO,NO,,4.62852092700001,-74.171,2018
2018-01-02,KR 86-CL 43 S 2,DEI-037/CAM-02,146,Solo Daños,NO,NO,,4.62852092700001,-74.171,2018
2018-01-04,AV AVENIDA DEL SUR-CL 50 02,DEI-007/CAM-01,152,Solo Daños,NO,NO,,4.66899999999998,-74.109,2018
2018-01-04,CL 80-KR 101 2,DEI-013/CAM-01,169,Solo Daños,NO,NO,,4.71100000000001,-74.113,2018
2018-01-04,CL 80-KR 101 2,DEI-013/CAM-02,169,Solo Daños,NO,NO,,4.71100000000001,-74.113,2018
2018-02-16,KR 86-CL 77A 02,DEI-020/CAM-01,185,Solo Daños,NO,NO,,4.701680345,-74.101854214,2018
2018-02-16,KR 86-CL 77A 02,DEI-020/CAM-02,185,Solo Daños,NO,NO,,4.701680345,-74.101854214,2018
2018-01-08,CL 80-KR 68 02,DEI-035/CAM-01,212,Solo Daños,NO,NO,,4.68400000000003,-74.079,2018
2018-01-08,CL 80-KR 68 02,DEI-035/CAM-02,212,Solo Daños,NO,NO,,4.68400000000003,-74.079,2018
2018-01-09,CL 100-KR 45 2,DEI-010/CAM-03,221,Solo Daños,NO,SI,,4.68700000000001,-74.057,2018
2018-01-09,CL 100-KR 45 2,DEI-010/CAM-04,221,Solo Daños,NO,SI,,4.68700000000001,-74.057,2018
2018-01-09,CL 100-KR 45 2,DEI-017/CAM-01,221,Solo Daños,NO,SI,,4.68700000000001,-74.057,2018
2018-01-09,CL 100-KR 45 2,DEI-017/CAM-02,221,Solo Daños,NO,SI,,4.68700000000001,-74.057,2018
2018-01-01,AV AVENIDA DEL SUR-KR 72 2,DEI-002/CAM-01,224,Solo Daños,NO,NO,,4.63099999999997,-74.138,2018
2018-01-01,AV AVENIDA DEL SUR-KR 72 2,DEI-002/CAM-02,224,Solo Daños,NO,NO,,4.63099999999997,-74.138,2018
2018-01-01,KR 45-CL 127 2,DEI-036/CAM-03,243,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-01,KR 45-CL 127 2,DEI-036/CAM-04,243,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-05,KR 7-CL 94 S 02,DEI-028/CAM-01,244,Con Muertos,NO,SI,,4.67399999999998,-74.042,2018
2018-01-05,KR 7-CL 94 S 02,DEI-028/CAM-02,244,Con Muertos,NO,SI,,4.67399999999998,-74.042,2018
2018-01-05,AK 30-CL 58 2,DEI-016/CAM-01,256,Solo Daños,NO,NO,,4.649,-74.079,2018
2018-01-05,AK 30-CL 58 2,DEI-016/CAM-02,256,Solo Daños,NO,NO,,4.649,-74.079,2018
2018-01-05,AK 30-CL 58 2,DEI-016/CAM-03,256,Solo Daños,NO,NO,,4.649,-74.079,2018
2018-01-16,AC 80-KR 104 2,DEI-013/CAM-01,261,Solo Daños,NO,NO,,4.71300000000002,-74.115,2018
2018-01-16,AC 80-KR 104 2,DEI-013/CAM-02,261,Solo Daños,NO,NO,,4.71300000000002,-74.115,2018
2018-01-13,AK 30-CL 22 02,DEI-012/CAM-01,265,Solo Daños,NO,NO,,4.62099999999998,-74.086,2018
2018-01-13,AK 30-CL 22 02,DEI-012/CAM-02,265,Solo Daños,NO,NO,,4.62099999999998,-74.086,2018
2018-01-19,AV AVENIDA CARACAS-CL 60 2,DEI-021/CAM-01,293,Solo Daños,NO,SI,,4.64699999999999,-74.065,2018
2018-01-19,AV AVENIDA CARACAS-CL 60 2,DEI-021/CAM-02,293,Solo Daños,NO,SI,,4.64699999999999,-74.065,2018
2018-01-03,CL 43-KR 86 S 2,DEI-037/CAM-01,296,Solo Daños,NO,NO,,4.62799999999999,-74.171,2018
2018-01-03,CL 43-KR 86 S 2,DEI-037/CAM-02,296,Solo Daños,NO,NO,,4.62799999999999,-74.171,2018
2018-01-03,AV AVENIDA CIUDAD DE CALI-CL 6 2,DEI-002/CAM-01,303,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-03,AV AVENIDA CIUDAD DE CALI-CL 6 2,DEI-002/CAM-02,303,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-17,AK 45-CL 170 2,DEI-022/CAM-01,324,Solo Daños,NO,SI,,4.75200000000001,-74.047,2018
2018-01-17,AK 45-CL 170 2,DEI-022/CAM-02,324,Solo Daños,NO,SI,,4.75200000000001,-74.047,2018
2018-01-18,KR 10-CL 17 02,DEI-018/CAM-01,354,Con Heridos,NO,NO,,4.57799999999997,-74.093,2018
2018-01-09,KR 45-CL 187 02,DEI-025/CAM-01,364,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2018
2018-01-09,KR 45-CL 187 02,DEI-025/CAM-02,364,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2018
2018-01-09,KR 45-CL 187 02,DEI-025/CAM-03,364,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2018
2018-01-09,KR 45-CL 187 02,DEI-025/CAM-04,364,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2018
2018-01-10,KR 45-CL 175 2,DEI-022/CAM-03,413,Solo Daños,NO,NO,,4.75599999999997,-74.0455,2018
2018-01-10,KR 45-CL 175 2,DEI-022/CAM-04,413,Solo Daños,NO,NO,,4.75599999999997,-74.0455,2018
2018-01-15,CL 170-KR 72 2,DEI-030/CAM-01,455,Solo Daños,NO,NO,,4.75540261100002,-74.065983454,2018
2018-01-15,CL 170-KR 72 2,DEI-030/CAM-02,455,Solo Daños,NO,NO,,4.75540261100002,-74.065983454,2018
2018-01-05,AK 9-CL 94 02,DEI-028/CAM-01,462,Solo Daños,NO,NO,,4.67599999999999,-74.044,2018
2018-01-05,AK 9-CL 94 02,DEI-028/CAM-02,462,Solo Daños,NO,NO,,4.67599999999999,-74.044,2018
2018-01-02,AV AVENIDA BOYACA-CL 6 2,DEI-002/CAM-01,469,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-02,AV AVENIDA BOYACA-CL 6 2,DEI-002/CAM-02,469,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-03,AV AVENIDA CIUDAD DE CALI-CL 24C 2,DEI-023/CAM-01,484,Con Heridos,NO,NO,,4.66300000000001,-74.114,2018
2018-01-03,AV AVENIDA CIUDAD DE CALI-CL 24C 2,DEI-023/CAM-02,484,Con Heridos,NO,NO,,4.66300000000001,-74.114,2018
2018-01-09,CL 80-KR 88 2,DEI-020/CAM-01,494,Con Heridos,NO,NO,,4.70356732400001,-74.102,2018
2018-01-05,AK 45-CL 127BBIS 2,DEI-036/CAM-01,500,Con Heridos,NO,NO,,4.70999999999998,-74.054,2018
2018-01-05,AK 45-CL 127BBIS 2,DEI-036/CAM-02,500,Con Heridos,NO,NO,,4.70999999999998,-74.054,2018
2018-01-05,AK 45-CL 127BBIS 2,DEI-036/CAM-03,500,Con Heridos,NO,NO,,4.70999999999998,-74.054,2018
2018-01-05,AK 45-CL 127BBIS 2,DEI-036/CAM-04,500,Con Heridos,NO,NO,,4.70999999999998,-74.054,2018
2018-01-02,CL 80-KR 102 02,DEI-013/CAM-01,504,Solo Daños,NO,NO,,4.71170879599998,-74.114,2018
2018-01-02,CL 80-KR 102 02,DEI-013/CAM-02,504,Solo Daños,NO,NO,,4.71170879599998,-74.114,2018
2018-01-04,CL 80-KR 102 2,DEI-013/CAM-01,505,Solo Daños,NO,NO,,4.71170879599998,-74.114,2018
2018-01-04,CL 80-KR 102 2,DEI-013/CAM-02,505,Solo Daños,NO,NO,,4.71170879599998,-74.114,2018
2018-01-02,AV AVENIDA BOYACA-CL 4 2,DEI-002/CAM-01,509,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-02,AV AVENIDA BOYACA-CL 4 2,DEI-002/CAM-02,509,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-19,CL 19-KR 12 2,DEI-027/CAM-01,525,Solo Daños,NO,NO,,4.60755340499998,-74.074379806,2018
2018-01-19,CL 19-KR 12 2,DEI-027/CAM-02,525,Solo Daños,NO,NO,,4.60755340499998,-74.074379806,2018
2018-01-09,AK 68-CL 4B 2,DEI-003/CAM-01,581,Solo Daños,NO,NO,,4.62525407200002,-74.123680273,2018
2018-01-09,AK 68-CL 4B 2,DEI-003/CAM-02,581,Solo Daños,NO,NO,,4.62525407200002,-74.123680273,2018
2018-01-23,AK 30-CL 57A 2,DEI-016/CAM-01,588,Solo Daños,NO,NO,,4.64699999999999,-74.079,2018
2018-01-23,AK 30-CL 57A 2,DEI-016/CAM-02,588,Solo Daños,NO,NO,,4.64699999999999,-74.079,2018
2018-01-23,AK 30-CL 57A 2,DEI-016/CAM-03,588,Solo Daños,NO,NO,,4.64699999999999,-74.079,2018
2018-01-04,AV AVENIDA SUBA-CL 131 02,DEI-009/CAM-01,602,Con Heridos,NO,NO,,4.723313813,-74.073136076,2018
2018-01-04,AV AVENIDA SUBA-CL 131 02,DEI-009/CAM-02,602,Con Heridos,NO,NO,,4.723313813,-74.073136076,2018
2018-01-24,CL 80-KR 114 2,DEI-033/CAM-01,637,Solo Daños,NO,SI,,4.72199999999998,-74.121,2018
2018-01-24,CL 80-KR 114 2,DEI-033/CAM-02,637,Solo Daños,NO,SI,,4.72199999999998,-74.121,2018
2018-01-06,KR 72-CL 3 2,DEI-002/CAM-01,638,Solo Daños,NO,NO,,4.630499999999985,-74.138,2018
2018-01-06,KR 72-CL 3 2,DEI-002/CAM-02,638,Solo Daños,NO,NO,,4.630499999999985,-74.138,2018
2018-01-11,AK 45-CL 127B 2,DEI-036/CAM-01,642,Con Heridos,NO,NO,,4.707999999999995,-74.054,2018
2018-01-11,AK 45-CL 127B 2,DEI-036/CAM-02,642,Con Heridos,NO,NO,,4.707999999999995,-74.054,2018
2018-01-11,AK 45-CL 127B 2,DEI-036/CAM-03,642,Con Heridos,NO,NO,,4.707999999999995,-74.054,2018
2018-01-11,AK 45-CL 127B 2,DEI-036/CAM-04,642,Con Heridos,NO,NO,,4.707999999999995,-74.054,2018
2018-01-27,AC 80-KR 86 2,DEI-020/CAM-01,679,Solo Daños,NO,NO,,4.70299999999997,-74.101,2018
2018-01-15,KR 45-CL 127 02,DEI-036/CAM-03,698,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-15,KR 45-CL 127 02,DEI-036/CAM-04,698,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-09,KR 102-CL 80 2,DEI-013/CAM-01,792,Solo Daños,NO,NO,,4.71163929400001,-74.113678016,2018
2018-01-09,KR 102-CL 80 2,DEI-013/CAM-02,792,Solo Daños,NO,NO,,4.71163929400001,-74.113678016,2018
2018-02-05,CL 80-KR 68C 2,DEI-035/CAM-01,795,Con Heridos,NO,NO,,4.685124752999995,-74.0801234815,2018
2018-02-05,CL 80-KR 68C 2,DEI-035/CAM-02,795,Con Heridos,NO,NO,,4.685124752999995,-74.0801234815,2018
2018-01-09,CL 80-KR 86 02,DEI-020/CAM-01,798,Con Heridos,NO,NO,,4.70299999999997,-74.101,2018
2018-01-14,AV AVENIDA DEL SUR-KR 67 02,DEI-003/CAM-01,803,Con Heridos,NO,NO,,4.62934003100003,-74.121187717,2018
2018-01-14,AV AVENIDA DEL SUR-KR 67 02,DEI-003/CAM-02,803,Con Heridos,NO,NO,,4.62934003100003,-74.121187717,2018
2018-01-09,KR 86-CL 48 S 02,DEI-037/CAM-01,812,Solo Daños,NO,NO,,4.62700000000001,-74.175,2018
2018-01-15,AV AVENIDA CARACAS-CL 57 02,DEI-021/CAM-01,815,Con Heridos,NO,SI,,4.64400000000001,-74.066,2018
2018-01-08,AV AVENIDA DE LAS AMERICAS-KR 72 2,DEI-002/CAM-01,851,Solo Daños,NO,NO,,4.63099999999997,-74.138,2018
2018-01-08,AV AVENIDA DE LAS AMERICAS-KR 72 2,DEI-002/CAM-02,851,Solo Daños,NO,NO,,4.63099999999997,-74.138,2018
2018-01-19,AV AVENIDA CIUDAD DE CALI-CL 9 02,DEI-002/CAM-01,853,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-19,AV AVENIDA CIUDAD DE CALI-CL 9 02,DEI-002/CAM-02,853,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-13,AV AVENIDA BOYACA-CL 9 02,DEI-002/CAM-01,855,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-13,AV AVENIDA BOYACA-CL 9 02,DEI-002/CAM-02,855,Solo Daños,NO,NO,,4.63,-74.137667694,2018
2018-01-19,DG 2-KR 79 02,DEI-024/CAM-02,858,Con Heridos,NO,NO,,4.63109195749999,-74.1515,2018
2018-01-13,CL 72-KR 30 02,DEI-019/CAM-01,932,Solo Daños,NO,SI,,4.66800000000001,-74.073,2018
2018-01-13,CL 72-KR 30 02,DEI-019/CAM-02,932,Solo Daños,NO,SI,,4.66800000000001,-74.073,2018
2018-01-13,AV AVENIDA DE LAS AMERICAS-KR 71B 02,DEI-039/CAM-01,948,Solo Daños,NO,NO,,4.630499999999985,-74.134,2018
2018-01-13,AV AVENIDA DE LAS AMERICAS-KR 71B 02,DEI-039/CAM-02,948,Solo Daños,NO,NO,,4.630499999999985,-74.134,2018
2018-01-10,AK 45-CL 127 2,DEI-036/CAM-03,952,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-10,AK 45-CL 127 2,DEI-036/CAM-04,952,Solo Daños,NO,NO,,4.70699999999999,-74.054,2018
2018-01-26,AK 9-CL 116 2,DEI-034/CAM-01,972,Solo Daños,NO,NO,,4.69400000000002,-74.035,2018
2018-01-26,AK 9-CL 116 2,DEI-034/CAM-02,972,Solo Daños,NO,NO,,4.69400000000002,-74.035,2018
2018-01-12,AV AVENIDA DE LAS AMERICAS-KR 70 02,DEI-039/CAM-01,1022,Solo Daños,NO,NO,,4.63,-74.1312497685,2018
2018-01-12,AV AVENIDA DE LAS AMERICAS-KR 70 02,DEI-039/CAM-02,1022,Solo Daños,NO,NO,,4.63,-74.1312497685,2018
2018-01-13,AV AVENIDA DEL SUR-KR 71B 02,DEI-039/CAM-01,1026,Solo Daños,NO,NO,,4.630499999999985,-74.134,2018
2018-01-13,AV AVENIDA DEL SUR-KR 71B 02,DEI-039/CAM-02,1026,Solo Daños,NO,NO,,4.630499999999985,-74.134,2018
2018-01-18,CL 80-KR 68 2,DEI-035/CAM-01,1032,Solo Daños,NO,SI,,4.68400000000003,-74.079,2018
2018-01-18,CL 80-KR 68 2,DEI-035/CAM-02,1032,Solo Daños,NO,SI,,4.68400000000003,-74.079,2018
2018-01-20,AV AVENIDA SUBA-CL 132A 2,DEI-009/CAM-01,1039,Solo Daños,NO,NO,,4.72500000000002,-74.072,2018
2018-01-13,AV AVENIDA BOYACA-CL 60 S 2,DEI-021/CAM-01,1044,Solo Daños,NO,SI,,4.64699999999999,-74.065,2018
2018-01-13,AV AVENIDA BOYACA-CL 60 S 2,DEI-021/CAM-02,1044,Solo Daños,NO,SI,,4.64699999999999,-74.065,2018
2018-01-13,CL 80-KR 68 2,DEI-035/CAM-01,1085,Solo Daños,NO,NO,,4.68400000000003,-74.079,2018
2018-01-13,CL 80-KR 68 2,DEI-035/CAM-02,1085,Solo Daños,NO,NO,,4.68400000000003,-74.079,2018
2018-01-09,AV AVENIDA DE LAS AMERICAS-KR 71C 02,DEI-039/CAM-01,1089,Con Heridos,NO,NO,,4.63,-74.135,2018
2018-01-09,AV AVENIDA DE LAS AMERICAS-KR 71C 02,DEI-039/CAM-02,1089,Con Heridos,NO,NO,,4.63,-74.135,2018
2018-01-22,AK 45-CL 170 2,DEI-022/CAM-01,1116,Solo Daños,NO,NO,,4.75200000000001,-74.047,2018
2018-01-22,AK 45-CL 170 2,DEI-022/CAM-02,1116,Solo Daños,NO,NO,,4.75200000000001,-74.047,2018
2018-01-06,KR 45-CL 100 02,DEI-010/CAM-03,1130,Con Heridos,NO,SI,,4.68700000000001,-74.057,2018
2018-01-06,KR 45-CL 100 02,DEI-010/CAM-04,1130,Con Heridos,NO,SI,,4.68700000000001,-74.057,2018
2018-01-06,KR 45-CL 100 02,DEI-017/CAM-01,1130,Con Heridos,NO,SI,,4.68700000000001,-74.057,2018
2018-01-06,KR 45-CL 100 02,DEI-017/CAM-02,1130,Con Heridos,NO,SI,,4.68700000000001,-74.057,2018
2018-01-12,KR 68-CL 4D 2,DEI-003/CAM-01,1138,Solo Daños,NO,NO,,4.62672807799999,-74.12310353,2018
2018-01-12,KR 68-CL 4D 2,DEI-003/CAM-02,1138,Solo Daños,NO,NO,,4.62672807799999,-74.12310353,2018
2018-01-15,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 71B 2,DEI-039/CAM-01,1147,Con Heridos,NO,NO,,4.630499999999985,-74.134,2018
2018-01-15,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 71B 2,DEI-039/CAM-02,1147,Con Heridos,NO,NO,,4.630499999999985,-74.134,2018
2018-01-20,AV AVENIDA DEL SUR-KR 72 2,DEI-002/CAM-01,1148,Solo Daños,NO,SI,,4.63099999999997,-74.138,2018
2018-01-20,AV AVENIDA DEL SUR-KR 72 2,DEI-002/CAM-02,1148,Solo Daños,NO,SI,,4.63099999999997,-74.138,2018
2018-01-18,AV AVENIDA DEL SUR-KR 67 02,DEI-003/CAM-01,1166,Solo Daños,NO,NO,,4.62934003100003,-74.121187717,2018
2018-01-18,AV AVENIDA DEL SUR-KR 67 02,DEI-003/CAM-02,1166,Solo Daños,NO,NO,,4.62934003100003,-74.121187717,2018
2018-01-17,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-01,1172,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-17,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-02,1172,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-14,CL 80-KR 104 2,DEI-013/CAM-01,1193,Solo Daños,NO,SI,,4.71300000000002,-74.115,2018
2018-01-14,CL 80-KR 104 2,DEI-013/CAM-02,1193,Solo Daños,NO,SI,,4.71300000000002,-74.115,2018
2018-01-15,KR 13-CL 63 2,DEI-021/CAM-02,1207,Solo Daños,NO,SI,,4.6495590495,-74.0635738925,2018
2018-01-12,AK 45-CL 103 2,DEI-017/CAM-01,1213,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-12,AK 45-CL 103 2,DEI-017/CAM-02,1213,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-12,AK 45-CL 103 2,DEI-017/CAM-03,1213,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-12,AK 45-CL 103 2,DEI-017/CAM-04,1213,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-16,CL 80-KR 116 2,DEI-033/CAM-01,1255,Solo Daños,NO,NO,,4.72303696349999,-74.1222375035,2018
2018-01-16,CL 80-KR 116 2,DEI-033/CAM-02,1255,Solo Daños,NO,NO,,4.72303696349999,-74.1222375035,2018
2018-01-24,KR 45-CL 103 02,DEI-017/CAM-01,1276,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-24,KR 45-CL 103 02,DEI-017/CAM-02,1276,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-24,KR 45-CL 103 02,DEI-017/CAM-03,1276,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-24,KR 45-CL 103 02,DEI-017/CAM-04,1276,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-13,AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 50 S 02,DEI-007/CAM-01,1282,Solo Daños,NO,NO,,4.66899999999998,-74.109,2018
2018-01-12,KR 30-CL 57 02,DEI-016/CAM-01,1296,Solo Daños,NO,NO,,4.64699999999999,-74.0789958445,2018
2018-01-12,KR 30-CL 57 02,DEI-016/CAM-02,1296,Solo Daños,NO,NO,,4.64699999999999,-74.0789958445,2018
2018-01-12,KR 30-CL 57 02,DEI-016/CAM-03,1296,Solo Daños,NO,NO,,4.64699999999999,-74.0789958445,2018
2018-01-20,KR 68-CL 4G 2,DEI-003/CAM-01,1301,Con Heridos,NO,SI,,4.62799999999999,-74.123,2018
2018-01-20,KR 68-CL 4G 2,DEI-003/CAM-02,1301,Con Heridos,NO,SI,,4.62799999999999,-74.123,2018
2018-01-20,AV AVENIDA CARACAS-CL 6 02,DEI-002/CAM-01,1345,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-20,AV AVENIDA CARACAS-CL 6 02,DEI-002/CAM-02,1345,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-15,CL 100-KR 45 2,DEI-010/CAM-03,1365,Solo Daños,NO,NO,,4.68700000000001,-74.057,2018
2018-01-15,CL 100-KR 45 2,DEI-010/CAM-04,1365,Solo Daños,NO,NO,,4.68700000000001,-74.057,2018
2018-01-15,CL 100-KR 45 2,DEI-017/CAM-01,1365,Solo Daños,NO,NO,,4.68700000000001,-74.057,2018
2018-01-15,CL 100-KR 45 2,DEI-017/CAM-02,1365,Solo Daños,NO,NO,,4.68700000000001,-74.057,2018
2018-01-19,KR 7-CL 116 2,DEI-034/CAM-01,1381,Con Heridos,NO,NO,,4.69400000000002,-74.033,2018
2018-01-19,KR 7-CL 116 2,DEI-034/CAM-02,1381,Con Heridos,NO,NO,,4.69400000000002,-74.033,2018
2018-01-22,CL 63-KR 72 2,DEI-007/CAM-03,1426,Solo Daños,NO,NO,,4.67500000000001,-74.104,2018
2018-01-17,AV AVENIDA CARACAS-CL 6 S 2,DEI-002/CAM-01,1435,Con Heridos,NO,SI,,4.63,-74.137667694,2018
2018-01-17,AV AVENIDA CARACAS-CL 6 S 2,DEI-002/CAM-02,1435,Con Heridos,NO,SI,,4.63,-74.137667694,2018
2018-01-16,KR 86-CL 76A 2,DEI-020/CAM-01,1454,Con Heridos,NO,NO,,4.70100000000002,-74.103,2018
2018-01-16,KR 86-CL 76A 2,DEI-020/CAM-02,1454,Con Heridos,NO,NO,,4.70100000000002,-74.103,2018
2018-01-23,AV AVENIDA CARACAS-CL 37 08,DEI-001/CAM-01,1490,Con Heridos,NO,NO,,4.61387980900003,-74.140223248,2018
2018-01-23,AV AVENIDA CARACAS-CL 37 08,DEI-001/CAM-02,1490,Con Heridos,NO,NO,,4.61387980900003,-74.140223248,2018
2018-01-17,AV AVENIDA DEL SUR-KR 63 2,DEI-007/CAM-03,1499,Solo Daños,NO,NO,,4.67368796099998,-74.104197442,2018
2018-01-17,KR 7-CL 93 02,DEI-028/CAM-01,1505,Solo Daños,NO,NO,,4.673,-74.043,2018
2018-01-17,KR 7-CL 93 02,DEI-028/CAM-02,1505,Solo Daños,NO,NO,,4.673,-74.043,2018
2018-01-18,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-01,1525,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-18,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-02,1525,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-22,KR 45-CL 103 02,DEI-017/CAM-01,1533,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-22,KR 45-CL 103 02,DEI-017/CAM-02,1533,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-22,KR 45-CL 103 02,DEI-017/CAM-03,1533,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-22,KR 45-CL 103 02,DEI-017/CAM-04,1533,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-17,AV AVENIDA CARACAS-CL 53 S 2,DEI-007/CAM-01,1541,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-17,AV AVENIDA CARACAS-CL 53 S 2,DEI-007/CAM-02,1541,Solo Daños,NO,NO,,4.67099999999999,-74.107,2018
2018-01-16,KR 45-CL 109 2,DEI-029/CAM-01,1547,Solo Daños,NO,NO,,4.69600000000003,-74.055,2018
2018-01-16,KR 45-CL 109 2,DEI-029/CAM-02,1547,Solo Daños,NO,NO,,4.69600000000003,-74.055,2018
2018-01-16,KR 45-CL 109 2,DEI-029/CAM-03,1547,Solo Daños,NO,NO,,4.69600000000003,-74.055,2018
2018-01-16,KR 45-CL 109 2,DEI-029/CAM-04,1547,Solo Daños,NO,NO,,4.69600000000003,-74.055,2018
2018-01-19,KR 45-CL 103 2,DEI-017/CAM-01,1584,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-19,KR 45-CL 103 2,DEI-017/CAM-02,1584,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-19,KR 45-CL 103 2,DEI-017/CAM-03,1584,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-19,KR 45-CL 103 2,DEI-017/CAM-04,1584,Solo Daños,NO,NO,,4.69,-74.056,2018
2018-01-21,AV AVENIDA BOYACA-CL 6 02,DEI-002/CAM-01,1594,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-21,AV AVENIDA BOYACA-CL 6 02,DEI-002/CAM-02,1594,Con Heridos,NO,NO,,4.63,-74.137667694,2018
2018-01-24,CL 170-KR 45 2,DEI-022/CAM-01,1598,Solo Daños,NO,SI,,4.75200000000001,-74.047,2018
2018-01-24,CL 170-KR 45 2,DEI-022/CAM-02,1598,Solo Daños,NO,SI,,4.75200000000001,-74.047,2018
2018-01-22,KR 30-CL 63 2,DEI-016/CAM-02,1605,Con Heridos,NO,SI,,4.65199999999999,-74.078,2018
2018-01-22,KR 30-CL 63 2,DEI-016/CAM-03,1605,Con Heridos,NO,SI,,4.65199999999999,-74.078,2018
2018-01-24,AK 30-CL 57 2,DEI-016/CAM-01,1616,Solo Daños,NO,SI,,4.64699999999999,-74.0789958445,2018
2018-01-24,AK 30-CL 57 2,DEI-016/CAM-02,1616,Solo Daños,NO,SI,,4.64699999999999,-74.0789958445,2018
2018-01-24,AK 30-CL 57 2,DEI-016/CAM-03,1616,Solo Daños,NO,SI,,4.64699999999999,-74.0789958445,2018
2018-01-20,AV AVENIDA CIUDAD DE CALI-CL 15A 2,DEI-011/CAM-01,1621,Con Heridos,NO,NO,,4.65699999999998,-74.139,2018
